,HASC_1,Humidity,date,Precipitation,Temper_T2MMEAN
1168,CN.SA,0.0028032443769916,20200208,3.343169564427116e-05,274.2122964859009
1169,CN.SD,0.0031534797046333,20200208,0.0003120983393052,275.4080894470215
1170,CN.SH,0.0046821753960102,20200208,0.0028220643426591,279.27955017089846
1171,CN.SX,0.0021976817216774,20200208,0.000137399749756,271.7733731656461
1172,CN.SC,0.003584741995049,20200208,0.0019987106618639,272.2909708658854
1173,CN.TJ,0.0021122850435362,20200208,8.496731957968543e-05,272.73645574396306
1174,CN.XJ,0.0011862963229539,20200208,0.0004842103653495,267.16660458595715
1175,CN.XZ,0.001097548645126,20200208,0.005581195860467,256.9652516434832
1176,CN.YN,0.007253360886931,20200208,0.0002361031311746,283.98954832399045
1177,CN.ZJ,0.004794064321016,20200208,7.776418637063e-05,278.9102049710458
1178,CN.AH,0.0044164597477194,20200209,0.000672854286643,280.2412982516819
1179,CN.BJ,0.0021458234584245,20200209,0.0017585903445548,273.8372567983774
1180,CN.CQ,0.0054157361205991,20200209,0.0023373064052429,281.2075533659562
1181,CN.FJ,0.0056085096559776,20200209,0.0001253093576494,282.5139012830011
1182,CN.GS,0.0016526045448809,20200209,0.0002530616362889,269.7005771675495
1183,CN.GD,0.0073976749848998,20200209,0.0014133847937287,286.98542070992386
1184,CN.GX,0.0065097919588466,20200209,0.0044790160573333,284.0019512373148
1185,CN.GZ,0.0055418260431346,20200209,0.0040377479047171,279.8554124098558
1186,CN.HA,0.0112388819633495,20200209,1.596842488974054e-05,293.1986258370536
1187,CN.HB,0.0021596050470846,20200209,0.0008832890743479,273.44489764223005
1188,CN.HL,0.0008773113078289,20200209,0.0056372123586092,256.018737661992
1189,CN.HE,0.0036350655357671,20200209,0.0002324314612348,280.199381767949
1190,CN.HU,0.0045666848032158,20200209,0.0064671069720357,280.70912097749255
1191,CN.HN,0.0051102946911539,20200209,0.0178460047027236,280.5516910762577
1192,CN.JS,0.0043374813349845,20200209,0.0009597286939129,278.96036529541016
1193,CN.JX,0.0049226193846216,20200209,0.0087896946359736,281.25448866293465
1194,CN.JL,0.0014217395747201,20200209,0.0002959362134557,262.0938850685402
1195,CN.LN,0.0024107308098241,20200209,0.0002214485585167,270.2640554169078
1196,CN.NM,0.0013369359420876,20200209,0.001002154733995,265.4046402841244
1197,CN.NX,0.0021766411681549,20200209,0.0003302700101957,273.3812713623047
1198,CN.QH,0.0009703704320381,20200209,0.0003344255477215,258.62516576842165
1199,CN.SA,0.0028654071987451,20200209,0.0008880160526221,276.64123249053955
1200,CN.SD,0.0034535747487097,20200209,0.0002315262146711,277.653173828125
1201,CN.SH,0.0044289726298302,20200209,3.3482139510202355e-06,279.5990417480469
1202,CN.SX,0.0019574734363453,20200209,0.0005890160224554,273.64836780444995
1203,CN.SC,0.0040780141460112,20200209,0.0030942283423899,273.1313849033453
1204,CN.TJ,0.0025534178553657,20200209,0.0013084226040465,275.6154119318182
1205,CN.XJ,0.0011261514744917,20200209,0.0010547369712507,268.02283356326075
1206,CN.XZ,0.0011366364418702,20200209,0.0085929286088024,257.78684003876475
1207,CN.YN,0.0076565956243301,20200209,0.0033641346528598,282.8756945721515
1208,CN.ZJ,0.0043471513781696,20200209,3.2704848320766665e-05,279.6384834155702
1209,CN.AH,0.0054851498053823,20200210,0.0021341514042589,282.83633126152887
1210,CN.BJ,0.0025021859910339,20200210,0.0,275.81980778620795
1211,CN.CQ,0.0058479709247046,20200210,0.0131478915764502,280.3059990924337
1212,CN.FJ,0.0067334913423862,20200210,2.175165396928154e-05,285.21736723801183
1213,CN.GS,0.0016673636617435,20200210,8.726463410218247e-05,270.1589061852657
1214,CN.GD,0.0087302476403456,20200210,0.001081018711677,289.29259056381034
1215,CN.GX,0.0084901622390931,20200210,0.0005723884189107,287.31256795666883
1216,CN.GZ,0.0070332272205119,20200210,0.0023544285972284,282.13291931152344
1217,CN.HA,0.0121910750777238,20200210,1.3681903634328065e-05,293.9814162481399
1218,CN.HB,0.0025271908887247,20200210,0.0003764419402574,275.51649308912823
1219,CN.HL,0.0010689320007754,20200210,0.0095654320096458,258.451699252804
1220,CN.HE,0.004515754810499,20200210,0.0006475798264054,281.41733869721617
1221,CN.HU,0.0055037089180023,20200210,0.020486888361432,280.9548437935965
1222,CN.HN,0.0067079804868406,20200210,0.0149057287243947,283.29205087515027
1223,CN.JS,0.0051359202211292,20200210,0.0003940726482933,282.17066603440503
1224,CN.JX,0.0066073113711367,20200210,0.0062155790793762,284.33232482050505
1225,CN.JL,0.0016518185385157,20200210,0.0009336085494124,264.1582522922092
1226,CN.LN,0.0031024035394053,20200210,0.0001355271901661,272.50636950834297
1227,CN.NM,0.0016031998785142,20200210,0.0007826064927059,268.04124154144864
1228,CN.NX,0.0027402293395853,20200210,0.0002269299467759,274.9077740837546
1229,CN.QH,0.0007382089187229,20200210,0.0023362790457494,259.49029874630725
1230,CN.SA,0.0038024514360586,20200210,0.0004096178975616,277.1413516998291
1231,CN.SD,0.0042221027746563,20200210,6.166556352293743e-05,279.91918716430666
1232,CN.SH,0.0056568504776805,20200210,0.0,282.64886779785155
1233,CN.SX,0.0023136688726702,20200210,1.84467373022542e-05,276.47926165606526
1234,CN.SC,0.0036995189001735,20200210,0.0062370766253568,272.53498308230667
1235,CN.TJ,0.0031372329050844,20200210,0.0017075675576194,276.66269753196025
1236,CN.XJ,0.0013350725545147,20200210,0.0012921046563727,269.10829780496067
1237,CN.XZ,0.0012116223442362,20200210,0.0057318957181753,259.4483394715844
1238,CN.YN,0.0075368813190657,20200210,0.0178219316271109,282.9708289604682
1239,CN.ZJ,0.0056469782762098,20200210,8.77114161821304e-06,283.11633889716967
1240,CN.AH,0.0065653422886195,20200211,0.5174012023979855,282.60376315646704
1241,CN.BJ,0.0031744316936685,20200211,1.4431556484502072e-05,275.8133098895733
1242,CN.CQ,0.0061433880448179,20200211,0.0028302855607301,281.68617646590525
1243,CN.FJ,0.0092594549541586,20200211,0.025754773000604,287.97046214136583
1244,CN.GS,0.001506586515902,20200211,6.364765592710562e-05,271.44622540714767
1245,CN.GD,0.0115473267704814,20200211,0.1178509745607953,291.7302346531349
1246,CN.GX,0.0107108751532727,20200211,0.0184866195793369,289.97333235593186
1247,CN.GZ,0.0071560088604784,20200211,0.0391969543962041,283.70054626464844
1248,CN.HA,0.0137581404387241,20200211,0.0081702949734177,295.3738287062872
1249,CN.HB,0.0033609559713392,20200211,0.0001051553835126,276.15892346070547
1250,CN.HL,0.002168275744908,20200211,0.0030433444057978,265.2078328275885
1251,CN.HE,0.0053973732651741,20200211,0.0037958423036052,281.4077411120451
1252,CN.HU,0.0063536201792192,20200211,0.1667536253936404,282.13076455252514
1253,CN.HN,0.0082221612344485,20200211,0.3143654230544141,284.8726994441106
1254,CN.JS,0.0064847235782788,20200211,0.1717605319082903,282.2080753032978
1255,CN.JX,0.0088462541404534,20200211,0.3288920022788322,286.5413934412137
1256,CN.JL,0.0033095712833865,20200211,0.0001892344757117,271.9121630633319
1257,CN.LN,0.0040022151567685,20200211,0.0001227569238522,275.0836788224585
1258,CN.NM,0.0017577411910026,20200211,0.0007057729849724,269.510693013893
1259,CN.NX,0.0020719757132396,20200211,0.000177444260782,275.7329263126149
1260,CN.QH,0.0008136715818618,20200211,0.0006311141193622,261.29761868822106
1261,CN.SA,0.0041412948776269,20200211,0.0014554216163184,277.78475252787274
1262,CN.SD,0.0053059857280459,20200211,0.0023045348671208,280.6359203338623
1263,CN.SH,0.0075749719981104,20200211,0.2618760033111487,283.88404846191406
1264,CN.SX,0.0029500538319651,20200211,0.0001162333957379,276.85992431640625
1265,CN.SC,0.0034793158303588,20200211,0.0019585892412937,273.9197927621695
1266,CN.TJ,0.0042375193231485,20200211,0.0,277.1462846235796
1267,CN.XJ,0.0013841775211687,20200211,0.0025764670607236,268.7915770871193
1268,CN.XZ,0.0014531175077114,20200211,0.0045768268873007,261.8782882318264
1269,CN.YN,0.0062103958395249,20200211,0.0344130965301538,283.899861323369
1270,CN.ZJ,0.0082666523787274,20200211,0.1581674805002937,285.34996541341144
1271,CN.AH,0.0069080740278069,20200212,0.0443539749553818,283.9386164347331
1272,CN.BJ,0.0034464859188749,20200212,0.0,276.34859055739184
1273,CN.CQ,0.0069600445137399,20200212,0.0001765444282819,283.7084941034732
1274,CN.FJ,0.0105944480907557,20200212,0.0976648407205368,289.4312849373653
1275,CN.GS,0.0018493205287159,20200212,1.2263455461253667e-05,271.5070518724846
1276,CN.GD,0.0124873362151505,20200212,0.0086169378975095,293.39841895767404
1277,CN.GX,0.0119432653060432,20200212,0.0263914000438911,292.04741424875164
1278,CN.GZ,0.0078908404371199,20200212,0.0009444133997466,285.4951410538111
1279,CN.HA,0.0148975693044208,20200212,2.778737634922485e-06,296.4302542550223
1280,CN.HB,0.0036111976789992,20200212,0.0002894769196782,276.9174843967551
1281,CN.HL,0.0020494509656721,20200212,0.004071963870795,264.53162099158817
1282,CN.HE,0.0059906867144134,20200212,0.0005603477163227,283.0819393109672
1283,CN.HU,0.0066763661258543,20200212,0.0113045116748821,283.9132505144392
1284,CN.HN,0.0091510318158255,20200212,0.0720344209683538,287.3993335765797
1285,CN.JS,0.0062561329239262,20200212,0.0315954518694985,282.9198385385367
1286,CN.JX,0.0093726729515047,20200212,0.2573228224013981,287.88193006918465
1287,CN.JL,0.0033294455529863,20200212,0.0004366578899946,271.69856516520184
1288,CN.LN,0.0041088923196779,20200212,0.0001288946432541,275.2308839397666
1289,CN.NM,0.0018794099468614,20200212,0.0002596466040077,269.7121359771153
1290,CN.NX,0.0023020339328521,20200212,0.0,276.6589849135455
1291,CN.QH,0.001073231544858,20200212,0.000204760892156,263.44429584899683
1292,CN.SA,0.0044423543634669,20200212,8.499501707237643e-05,278.3700777689616
1293,CN.SD,0.0053517579508479,20200212,0.0095214338197112,281.49616622924805
1294,CN.SH,0.0072172770742326,20200212,0.2373303023166954,283.7374603271484
1295,CN.SX,0.0036104831567688,20200212,0.0001928863991397,277.6937342463313
1296,CN.SC,0.0037260860091266,20200212,0.0026003656492342,275.0164237780449
1297,CN.TJ,0.0043649252250113,20200212,0.0005200135189856,277.3211503462358
1298,CN.XJ,0.0013746644008236,20200212,0.0019592448981537,268.2416809176367
1299,CN.XZ,0.0018874410708809,20200212,0.0030888403483618,263.9882077845131
1300,CN.YN,0.005832649844505,20200212,0.0003781981429973,284.19495183771306
1301,CN.ZJ,0.0086607443528217,20200212,0.3170637848379972,286.04684234083743
1302,CN.AH,0.0087144926720712,20200213,0.0194958987341534,286.45726776123047
1303,CN.BJ,0.0037467744237241,20200213,0.0,276.3181340144231
1304,CN.CQ,0.0082211141150606,20200213,0.0008206083551186,285.41027367633325
1305,CN.FJ,0.0108516792092343,20200213,0.0225691878712248,288.977677970097
1306,CN.GS,0.0014998054227702,20200213,2.0587407866981032e-05,267.6251999826142
1307,CN.GD,0.013160378283149,20200213,0.1666555617268129,293.01103152504453
1308,CN.GX,0.0128991854492306,20200213,0.3906826496734493,293.3426686709689
1309,CN.GZ,0.0083059213207795,20200213,0.0164533206122973,287.1533637413612
1310,CN.HA,0.0162367055724774,20200213,0.027808721670325,297.18501935686385
1311,CN.HB,0.0039856246578055,20200213,8.17214270379769e-06,276.80042531230663
1312,CN.HL,0.0013377584921457,20200213,0.0060427912546417,259.25167303126256
1313,CN.HE,0.0069353833523449,20200213,9.724561988390284e-05,284.80371943606605
1314,CN.HU,0.0084359473437957,20200213,0.0092783865764527,286.33893439883275
1315,CN.HN,0.0107625367038033,20200213,0.3427494082043412,289.36741621415695
1316,CN.JS,0.0077546026217393,20200213,0.0009545442273299,285.416985144982
1317,CN.JX,0.0102280323380525,20200213,0.3675518033466901,287.6360710036587
1318,CN.JL,0.0027671762466154,20200213,0.0001470270515977,269.4432652791341
1319,CN.LN,0.0033861733311902,20200213,8.09513665675666e-05,273.6112252694589
1320,CN.NM,0.00126238865366,20200213,0.0018581624226625,262.76202317723687
1321,CN.NX,0.0016655999728861,20200213,1.2395789760143258e-06,271.2878283332376
1322,CN.QH,0.0013066649951848,20200213,0.0021725566501749,263.59322573207186
1323,CN.SA,0.0040054249305588,20200213,3.6461198258872047e-06,277.71524715423584
1324,CN.SD,0.0063563105766661,20200213,4.80283230078895e-06,283.4213191986084
1325,CN.SH,0.008081451896578,20200213,0.0005444819454818,285.11174926757815
1326,CN.SX,0.0037757579388247,20200213,0.0,277.7303941056535
1327,CN.SC,0.0041541599358121,20200213,0.0030538163657802,276.5139011480869
1328,CN.TJ,0.004421820144423,20200213,0.000303984827855,277.188007701527
1329,CN.XJ,0.0012980518609622,20200213,0.000395276976189,268.1564376335793
1330,CN.XZ,0.0021233711401625,20200213,0.0067339614776461,265.1359110018102
1331,CN.YN,0.0056256098784627,20200213,0.0091940712311727,284.6784398462865
1332,CN.ZJ,0.0096548050070148,20200213,0.0029494266238613,287.214405260588
1333,CN.AH,0.0076090030876609,20200214,0.0901372745144823,283.98258293999567
1334,CN.BJ,0.0018463201391009,20200214,0.1382887042856615,266.8528325007512
1335,CN.CQ,0.0065424851364577,20200214,0.0038472013036222,282.3019316300102
1336,CN.FJ,0.0111343854524452,20200214,0.2363540788086838,289.51867623164736
1337,CN.GS,0.0009412562053925,20200214,0.0003072923502054,262.43894072253295
1338,CN.GD,0.0142516627954908,20200214,0.6585758916918097,294.1937221092514
1339,CN.GX,0.0133360557824603,20200214,0.2451753845950997,294.1435043492268
1340,CN.GZ,0.0080104415687039,20200214,0.0070241921543784,286.35934565617487
1341,CN.HA,0.0165166402501719,20200214,0.2684346063775765,297.2091093517485
1342,CN.HB,0.0018898415884076,20200214,0.0226444403946456,267.45059778194616
1343,CN.HL,0.0007938998514014,20200214,0.005174316214245,256.0274086489698
1344,CN.HE,0.0037238066868644,20200214,0.0013741028526526,277.34930767590487
1345,CN.HU,0.0059883778670891,20200214,0.0277991381376348,281.71698179699126
1346,CN.HN,0.0100340423593809,20200214,0.2658449228865117,288.44737327491845
1347,CN.JS,0.0078953860614162,20200214,0.091906495406788,284.9487116887019
1348,CN.JX,0.0109807978134969,20200214,0.4523069531679217,289.15470649826693
1349,CN.JL,0.0015497713676369,20200214,0.0011970533626219,264.8344393129702
1350,CN.LN,0.0020609917614988,20200214,0.0013797192872447,268.49831399799865
1351,CN.NM,0.0007800985374795,20200214,0.0009893495752431,258.3936682071326
1352,CN.NX,0.0008795822898665,20200214,0.0003150666516353,262.72356369916133
1353,CN.QH,0.0010195345918048,20200214,0.0003616156796733,261.3064780286564
1354,CN.SA,0.0016292104895304,20200214,0.0031532896818369,269.3984082539876
1355,CN.SD,0.0045666009187698,20200214,0.0199892824804982,277.25976333618166
1356,CN.SH,0.008687737211585,20200214,0.2615187283073152,285.9538879394531
1357,CN.SX,0.0012453740306915,20200214,0.011290890469657,268.0111851047825
1358,CN.SC,0.0037280124731552,20200214,0.0029921803439104,274.28099365234374
1359,CN.TJ,0.0021814383481713,20200214,0.0692331546479858,269.28798883611506
1360,CN.XJ,0.0011353697786571,20200214,0.0039989645423408,265.4393877032367
1361,CN.XZ,0.0019160581526925,20200214,0.0011715013477668,263.36728828244094
1362,CN.YN,0.0059121015871717,20200214,0.003387875376556,284.6214090322519
1363,CN.ZJ,0.0096690997710092,20200214,0.2692629330569789,287.9304274174205
1364,CN.AH,0.0027338336189536,20200215,0.4525920789409285,271.2807451883952
1365,CN.BJ,0.0011860599356273,20200215,0.1758181124790861,264.66729971078723
1366,CN.CQ,0.0035553305237756,20200215,0.1412026817574996,275.094946819803
1367,CN.FJ,0.0088363878412878,20200215,0.6558539461688835,285.13489243079874
1368,CN.GS,0.0009761624530044,20200215,5.617917822734949e-05,263.64583210029986
1369,CN.GD,0.0095234015378865,20200215,0.3272512650209342,287.90000123615505
1370,CN.GX,0.0063386655835069,20200215,0.4164535440083142,284.1812457841696
1371,CN.GZ,0.0038124044807866,20200215,0.525405088128189,275.8671597211789
1372,CN.HA,0.0145422510270561,20200215,0.0207845520242827,296.3553248814174
1373,CN.HB,0.0011371005456756,20200215,0.0779698786172763,265.49574264677443
1374,CN.HL,0.0008703269566061,20200215,0.0013339278643064,256.83270080304453
1375,CN.HE,0.0018342091890547,20200215,0.2263190833848216,270.9807607916337
1376,CN.HU,0.00280792569919,20200215,0.3660809885495286,272.38990565708707
1377,CN.HN,0.0037702822924724,20200215,1.1326199411390805,274.74258188100964
1378,CN.JS,0.0029969814193184,20200215,0.2557153945052452,272.1232188298152
1379,CN.JX,0.005030311824439,20200215,0.6024110830170021,277.1214913381657
1380,CN.JL,0.001547036558838,20200215,0.0082326090508463,264.10363430447046
1381,CN.LN,0.0018733393308925,20200215,0.0331431766068448,267.0043090066792
1382,CN.NM,0.0008063633323269,20200215,0.000782955277064,259.36610268646814
1383,CN.NX,0.0007820678344133,20200215,3.732381693200078e-06,262.102170158835
1384,CN.QH,0.0009878715843431,20200215,0.0002697436102676,260.0600243024929
1385,CN.SA,0.0013056691641395,20200215,0.03036055830231,266.8808428446452
1386,CN.SD,0.0019428921295912,20200215,0.152395034291085,269.0762096405029
1387,CN.SH,0.0050547233782708,20200215,0.2263153301019753,278.14048767089844
1388,CN.SX,0.0009205708715976,20200215,0.0090987090503786,264.6891871271907
1389,CN.SC,0.002838999338639,20200215,0.0099678631252658,270.7424682617187
1390,CN.TJ,0.0014370982006022,20200215,0.2421308660039714,268.603271484375
1391,CN.XJ,0.0009649402157502,20200215,0.0025754354480994,265.4890525853247
1392,CN.XZ,0.0016238175142306,20200215,0.0006098942084089,262.69399410340844
1393,CN.YN,0.0057999227126431,20200215,0.0016386947848714,282.50199711787235
1394,CN.ZJ,0.005930211186703,20200215,0.3218828084399657,279.26156187894054
1395,CN.AH,0.0021677707247565,20200216,0.5057452142376591,272.06238004896375
1396,CN.BJ,0.0013743204763159,20200216,0.0249202795998229,265.95015775240387
1397,CN.CQ,0.0033174082282525,20200216,0.0369217799704489,277.4814804740574
1398,CN.FJ,0.0038185716317645,20200216,0.5446049404789202,276.74870405526
1399,CN.GS,0.0011289007141551,20200216,4.981815911453694e-05,265.9405744148023
1400,CN.GD,0.0048328919212416,20200216,0.3105550937816584,282.1761312364023
1401,CN.GX,0.0042074763830559,20200216,0.1126893081034435,280.7814714884021
1402,CN.GZ,0.0039641507214699,20200216,0.0484519552814522,276.7317332732372
1403,CN.HA,0.0089243839805324,20200216,7.871516941524694e-05,290.6986926850818
1404,CN.HB,0.0013380792386147,20200216,0.0050119156502385,266.521300967377
1405,CN.HL,0.0007710397617477,20200216,0.0023778674835173,255.26099071584545
1406,CN.HE,0.0018598982884513,20200216,0.1597816225070703,272.9430476321449
1407,CN.HU,0.0024820387798605,20200216,0.4978216668007436,275.15071178617933
1408,CN.HN,0.002983022056479,20200216,0.409434139663211,275.8766341995407
1409,CN.JS,0.0021041396024744,20200216,0.2579440588990299,270.85878694974457
1410,CN.JX,0.0026955881523309,20200216,1.2304012830006448,274.0622846576529
1411,CN.JL,0.0010216092621838,20200216,0.0194376257102923,259.3724728337041
1412,CN.LN,0.0012899523724537,20200216,0.0265783253958669,263.7668219672309
1413,CN.NM,0.0009201275862375,20200216,0.0008311537477538,260.7810091990345
1414,CN.NX,0.0009679517260177,20200216,0.0,266.4512293198529
1415,CN.QH,0.0010350971629986,20200216,0.0001171184795805,262.3317230662137
1416,CN.SA,0.0015793640947473,20200216,0.0019708231071991,269.5002489089966
1417,CN.SD,0.0018303587217815,20200216,0.0700682198261752,269.5628784179688
1418,CN.SH,0.0027864940930157,20200216,0.6111092630241598,274.76611328125
1419,CN.SX,0.0013379710569121,20200216,0.0002477273080812,266.78564659324854
1420,CN.SC,0.0030195258695106,20200216,0.0081182959563554,273.023334366236
1421,CN.TJ,0.001524053778584,20200216,0.0070474777742469,269.2137922807173
1422,CN.XJ,0.0010658300083549,20200216,0.0009486784453437,265.8614587798553
1423,CN.XZ,0.0018067768124704,20200216,0.0005230646653212,263.8523139023199
1424,CN.YN,0.0056756279165191,20200216,0.0023290483556901,282.0817248852222
1425,CN.ZJ,0.0026980060675557,20200216,0.657888524809054,273.2172776607045
1426,CN.AH,0.0025199415492049,20200217,0.0001607613912486,275.30953852335614
1427,CN.BJ,0.0018912849482148,20200217,0.002113668721803,269.8256601186899
1428,CN.CQ,0.0035833069831942,20200217,0.0006578536091039,279.71888666567594
1429,CN.FJ,0.0034733554589208,20200217,0.0074669467379201,278.26926343194367
1430,CN.GS,0.0013811130098989,20200217,3.757924640525552e-05,267.1322915433633
1431,CN.GD,0.0045648921499193,20200217,0.0032154680569758,283.5548211592662
1432,CN.GX,0.0042286942756168,20200217,0.001071716898584,282.17867161072405
1433,CN.GZ,0.0041726169695791,20200217,1.0465078124400316e-05,278.26553305601465
1434,CN.HA,0.0084060549159489,20200217,0.0003956166518928,290.704828171503
1435,CN.HB,0.0017197712723368,20200217,0.0004403258272617,269.77331180383663
1436,CN.HL,0.0009876062859713,20200217,0.00365149649145,257.7305660002221
1437,CN.HE,0.0022015392491476,20200217,4.985760118668987e-05,276.0414432573922
1438,CN.HU,0.0029003203297699,20200217,0.0016787695778511,278.0358483450753
1439,CN.HN,0.0032605875390939,20200217,0.0002186468727199,278.14351545061385
1440,CN.JS,0.0023504084607478,20200217,0.0001284925418418,273.6243509145883
1441,CN.JX,0.0029663844952281,20200217,0.0020283597661769,276.7958713585222
1442,CN.JL,0.0009349441911412,20200217,0.0006811105697663,258.4073756182636
1443,CN.LN,0.0013755490819429,20200217,0.0006512038871508,264.1673487910518
1444,CN.NM,0.0011748859633577,20200217,0.0001697621527294,264.07834826775314
1445,CN.NX,0.0014356057063731,20200217,0.0,270.24426538804
1446,CN.QH,0.001072084501041,20200217,0.0002987809005874,261.57522861931915
1447,CN.SA,0.0019529578845928,20200217,0.0001090239511302,273.4856999715169
1448,CN.SD,0.0020011711778352,20200217,8.507090347711571e-05,271.9105621337891
1449,CN.SH,0.0030805320478975,20200217,0.0009215809711609,276.6166076660156
1450,CN.SX,0.0015307396974389,20200217,0.000103339990733,270.6902507060283
1451,CN.SC,0.0034640331860058,20200217,0.0011534672131922,273.0663824619391
1452,CN.TJ,0.002083764009347,20200217,9.509839012524953e-06,272.78521728515625
1453,CN.XJ,0.001171481034726,20200217,0.0029666080891,266.2768543131385
1454,CN.XZ,0.0018092244478061,20200217,0.0008415901680889,262.8021409941883
1455,CN.YN,0.0059067054391632,20200217,0.0005668606276966,282.10749717811484
1456,CN.ZJ,0.0028945580533329,20200217,0.0052705093442598,275.98829035173384
1457,CN.AH,0.0031606823322363,20200218,0.0007776172602113,278.4851197136773
1458,CN.BJ,0.0021446931551998,20200218,0.000766488760498,273.1798846905048
1459,CN.CQ,0.0045077200098287,20200218,0.002721386934951,279.54811494246775
1460,CN.FJ,0.0039569600244405,20200218,1.617941557762905e-05,280.2739541941676
1461,CN.GS,0.0015355768290729,20200218,6.553957950036787e-05,268.41299037740686
1462,CN.GD,0.0056552168636146,20200218,0.0002828656369663,286.0230361359029
1463,CN.GX,0.0050603959531782,20200218,0.0002677559887481,284.8021152142397
1464,CN.GZ,0.0047426986752842,20200218,0.0002589765490493,279.9952799479167
1465,CN.HA,0.009985821410304,20200218,6.3227709354262574e-06,292.82701183500745
1466,CN.HB,0.0021500011265167,20200218,0.0001116008808095,273.44468764503404
1467,CN.HL,0.0012875359094214,20200218,0.0036163197379647,260.6174586873197
1468,CN.HE,0.0031827983366844,20200218,0.0001557333609187,279.37007314947584
1469,CN.HU,0.0037676096211985,20200218,0.0038412031915815,279.866081964402
1470,CN.HN,0.0038991413862127,20200218,0.0003103178006053,281.1880187988281
1471,CN.JS,0.0029762602241065,20200218,6.762780643745012e-05,276.9221795889047
1472,CN.JX,0.0035131582957495,20200218,2.5051673057309367e-05,280.1591749594245
1473,CN.JL,0.0014857924758905,20200218,0.0023176918176746,263.112789577908
1474,CN.LN,0.0022344551362488,20200218,0.0012500621470544,269.7125473964361
1475,CN.NM,0.0012567396907197,20200218,0.0001784710517531,264.9573680085956
1476,CN.NX,0.0017957708024529,20200218,0.0001121459722142,271.51208047305835
1477,CN.QH,0.0008408436789527,20200218,0.000453944280841,260.9739737561954
1478,CN.SA,0.0027340252939514,20200218,0.0007267976746142,275.0739660263061
1479,CN.SD,0.0030036395299248,20200218,4.009202862568472e-05,276.40291633605955
1480,CN.SH,0.0033596169203519,20200218,0.0,277.8385223388672
1481,CN.SX,0.0018688795735707,20200218,2.275498818669168e-05,273.749887002481
1482,CN.SC,0.0035107035497322,20200218,0.0070865091317834,272.3238509740585
1483,CN.TJ,0.0025513916572725,20200218,7.121310587607178e-05,275.38332297585225
1484,CN.XJ,0.0013321810136128,20200218,0.0011354174862147,267.1863658262368
1485,CN.XZ,0.001441248131578,20200218,0.0025319921601203,262.25660236637765
1486,CN.YN,0.0062994856081975,20200218,0.000264761141004,282.868360643263
1487,CN.ZJ,0.0032263033484157,20200218,6.746031521331696e-06,277.4119974772136
1488,CN.AH,0.0040936047961521,20200219,-239.5153836486328,279.7505692376031
1489,CN.BJ,0.0027009878450861,20200219,-334.5908605892766,272.40205735426684
1490,CN.CQ,0.0052717646644653,20200219,0.0166153334456465,280.00719750445825
1491,CN.FJ,0.0054963218562048,20200219,0.0001632329656275,283.32976873989764
1492,CN.GS,0.0019599680860545,20200219,0.0006608411337312,268.6760762532552
1493,CN.GD,0.0077921950753448,20200219,0.0001422245546212,288.7830540137955
1494,CN.GX,0.0076268562787817,20200219,2.5228200245351428e-05,287.36514754147873
1495,CN.GZ,0.0061025520762762,20200219,0.0006602358307978,282.0982497777694
1496,CN.HA,0.012143626543028,20200219,0.0,294.4709036690848
1497,CN.HB,0.0026900638194551,20200219,-224.0700297405568,273.013922360864
1498,CN.HL,0.0010920643545147,20200219,-345.8259527868606,258.4165876658689
1499,CN.HE,0.0038896499266494,20200219,-134.602885161329,279.2015902362292
1500,CN.HU,0.0048577891790219,20200219,-17.223778636590666,280.7460465204148
1501,CN.HN,0.0053252123275792,20200219,0.0042180600211701,282.55684049836884
1502,CN.JS,0.0042843743531893,20200219,-152.18918229645732,278.68115762563855
1503,CN.JX,0.0048152869042586,20200219,-2.6294314136919352,282.30502577230965
1504,CN.JL,0.0015597086943065,20200219,-359.1491657434014,264.29580236364296
1505,CN.LN,0.0023444261772696,20200219,-325.7224616040045,270.25589177637926
1506,CN.NM,0.0013041030244357,20200219,-145.14004649363372,264.9072210635779
1507,CN.NX,0.0023291777333189,20200219,0.0002878197348797,273.5084381103516
1508,CN.QH,0.0013409611156901,20200219,0.0002493204112794,262.6055142529122
1509,CN.SA,0.0033803438515557,20200219,0.0049976479794306,276.4538469314575
1510,CN.SD,0.0037606806232361,20200219,-250.49878837761835,276.459086227417
1511,CN.SH,0.0051241664681583,20200219,0.0,280.87510070800784
1512,CN.SX,0.0022544918418232,20200219,-4.581216193034324,274.44789041055213
1513,CN.SC,0.003773524493385,20200219,0.0272848247213289,274.65870204827723
1514,CN.TJ,0.0031888429287143,20200219,-499.9916989796521,274.4794616699219
1515,CN.XJ,0.0013688613142972,20200219,0.003037985602369,265.55186021383247
1516,CN.XZ,0.0018907727144102,20200219,0.004304762533235,263.248104895615
1517,CN.YN,0.0064424139148156,20200219,0.0043745787735854,284.6256908069957
1518,CN.ZJ,0.0047083240116766,20200219,-13.491911206808457,281.2831254925644
1519,CN.AH,0.0050445464180989,20200220,0.0169960185194157,282.5136358473036
1520,CN.BJ,0.0029113181651784,20200220,-168.34695259502834,272.8488135704628
1521,CN.CQ,0.0059249962011919,20200220,0.0006128611711725,280.4295077116593
1522,CN.FJ,0.0065510450894462,20200220,1.4887636012974822e-05,285.2145969785493
1523,CN.GS,0.0016393502430421,20200220,0.0005628640726544,266.51443034470685
